GID	GO	EVIDENCE
ostta14g01740	GO:0006913	ISS
ostta14g02210	GO:0006913	ISS
ostta15g01265	GO:0006913	ISS
ostta15g02370	GO:0006913	ISS
ostta16g00990	GO:0006913	ISS
ostta16g01280	GO:0006913	ISS
ostta16g02490	GO:0006913	ISS
ostta18g00960	GO:0006913	ISS
ostta01g02520	GO:0071028	ISS
ostta01g05280	GO:0071028	ISS
ostta01g05670	GO:0071028	ISS
ostta02g02930	GO:0071028	ISS
ostta02g05080	GO:0071028	ISS
ostta02g05210	GO:0071028	ISS
ostta03g00170	GO:0071028	ISS
ostta04g00510	GO:0071028	ISS
ostta04g01530	GO:0071028	ISS
ostta04g01650	GO:0071028	ISS
ostta04g05410	GO:0071028	ISS
ostta05g00660	GO:0071028	ISS
ostta05g01640	GO:0071028	ISS
ostta05g02300	GO:0071028	ISS
ostta06g02390	GO:0071028	ISS
ostta06g02750	GO:0071028	ISS
ostta06g02880	GO:0071028	ISS
ostta07g00440	GO:0071028	ISS
ostta07g01190	GO:0071028	ISS
ostta07g01520	GO:0071028	ISS
ostta07g01800	GO:0071028	ISS
ostta07g01920	GO:0071028	ISS
ostta07g02820	GO:0071028	ISS
ostta07g02880	GO:0071028	ISS
ostta07g03820	GO:0071028	ISS
ostta07g04350	GO:0071028	ISS
ostta08g01850	GO:0071028	ISS
ostta08g03840	GO:0071028	ISS
ostta09g02250	GO:0071028	ISS
ostta09g04380	GO:0071028	ISS
ostta10g03400	GO:0071028	ISS
ostta11g02730	GO:0071028	ISS
ostta12g03030	GO:0071028	ISS
ostta12g03150	GO:0071028	ISS
ostta13g00310	GO:0071028	ISS
ostta14g00710	GO:0071028	ISS
ostta14g00960	GO:0071028	ISS
ostta14g01270	GO:0071028	ISS
ostta15g00350	GO:0071028	ISS
ostta15g01265	GO:0071028	ISS
ostta15g01630	GO:0071028	ISS
ostta16g01280	GO:0071028	ISS
ostta16g02250	GO:0071028	ISS
ostta01g00100	GO:0006401	ISS
ostta01g01320	GO:0006401	ISS
ostta01g01500	GO:0006401	ISS
ostta01g01670	GO:0006401	ISS
ostta01g02930	GO:0006401	ISS
ostta02g00240	GO:0006401	ISS
ostta02g02750	GO:0006401	ISS
ostta02g03180	GO:0006401	ISS
ostta02g04090	GO:0006401	ISS
ostta03g00780	GO:0006401	ISS
ostta03g02150	GO:0006401	ISS
ostta03g02530	GO:0006401	ISS
ostta03g03740	GO:0006401	ISS
ostta04g00380	GO:0006401	ISS
ostta04g01220	GO:0006401	ISS
ostta04g04040	GO:0006401	ISS
ostta05g04950	GO:0006401	ISS
ostta06g00310	GO:0006401	ISS
ostta06g01490	GO:0006401	ISS
ostta06g01940	GO:0006401	ISS
ostta06g03010	GO:0006401	ISS
ostta06g03380	GO:0006401	ISS
ostta07g01120	GO:0006401	ISS
ostta07g02170	GO:0006401	ISS
ostta07g02310	GO:0006401	ISS
ostta07g03030	GO:0006401	ISS
ostta07g03420	GO:0006401	ISS
ostta07g03820	GO:0006401	ISS
ostta08g00170	GO:0006401	ISS
ostta08g02650	GO:0006401	ISS
ostta08g02680	GO:0006401	ISS
ostta08g03440	GO:0006401	ISS
ostta09g00130	GO:0006401	ISS
ostta09g00310	GO:0006401	ISS
ostta09g02930	GO:0006401	ISS
ostta10g00220	GO:0006401	ISS
ostta10g00300	GO:0006401	ISS
ostta10g01030	GO:0006401	ISS
ostta10g02710	GO:0006401	ISS
ostta10g03435	GO:0006401	ISS
ostta11g01730	GO:0006401	ISS
ostta11g02910	GO:0006401	ISS
ostta11g03200	GO:0006401	ISS
ostta11g03220	GO:0006401	ISS
ostta12g01740	GO:0006401	ISS
ostta12g03120	GO:0006401	ISS
ostta14g00330	GO:0006401	ISS
ostta14g01830	GO:0006401	ISS
ostta15g00450	GO:0006401	ISS
ostta16g00390	GO:0006401	ISS
ostta16g01210	GO:0006401	ISS
ostta16g02010	GO:0006401	ISS
ostta17g02310	GO:0006401	ISS
ostta17g02325	GO:0006401	ISS
ostta18g01620	GO:0006401	ISS
ostta01g01720	GO:0003899	ISS
ostta01g02250	GO:0003899	ISS
ostta01g03380	GO:0003899	ISS
ostta01g06120	GO:0003899	ISS
ostta02g00300	GO:0003899	ISS
ostta02g00600	GO:0003899	ISS
ostta02g00880	GO:0003899	ISS
ostta02g01770	GO:0003899	ISS
ostta02g01780	GO:0003899	ISS
ostta02g03840	GO:0003899	ISS
ostta03g01070	GO:0003899	ISS
ostta03g03960	GO:0003899	ISS
ostta03g04840	GO:0003899	ISS
ostta04g04910	GO:0003899	ISS
ostta06g00090	GO:0003899	ISS
ostta07g01940	GO:0003899	ISS
ostta07g03200	GO:0003899	ISS
ostta09g00070	GO:0003899	ISS
ostta10g01270	GO:0003899	ISS
ostta10g01360	GO:0003899	ISS
ostta10g01850	GO:0003899	ISS
ostta10g01860	GO:0003899	ISS
ostta11g00380	GO:0003899	ISS
ostta14g00940	GO:0003899	ISS
ostta14g01555	GO:0003899	ISS
ostta18g01220	GO:0003899	ISS
ostta01g01210	GO:0001098	ISS
ostta01g02120	GO:0001098	ISS
ostta01g02970	GO:0001098	ISS
ostta01g05460	GO:0001098	ISS
ostta02g00093	GO:0001098	ISS
ostta02g01170	GO:0001098	ISS
ostta02g01590	GO:0001098	ISS
ostta02g05250	GO:0001098	ISS
ostta03g02270	GO:0001098	ISS
ostta03g04230	GO:0001098	ISS
ostta03g05320	GO:0001098	ISS
ostta05g03580	GO:0001098	ISS
ostta05g03840	GO:0001098	ISS
ostta06g02150	GO:0001098	ISS
ostta07g01400	GO:0001098	ISS
ostta09g04350	GO:0001098	ISS
ostta10g02310	GO:0001098	ISS
ostta11g01960	GO:0001098	ISS
ostta12g00510	GO:0001098	ISS
ostta12g02900	GO:0001098	ISS
ostta13g00540	GO:0001098	ISS
ostta13g02640	GO:0001098	ISS
ostta14g01920	GO:0001098	ISS
ostta15g00170	GO:0001098	ISS
ostta15g01360	GO:0001098	ISS
ostta17g00067	GO:0001098	ISS
ostta17g00850	GO:0001098	ISS
ostta01g02580	GO:0006260	ISS
ostta02g00500	GO:0006260	ISS
ostta02g00555	GO:0006260	ISS
ostta02g00690	GO:0006260	ISS
ostta02g02010	GO:0006260	ISS
ostta02g03430	GO:0006260	ISS
ostta04g00450	GO:0006260	ISS
ostta05g00150	GO:0006260	ISS
ostta06g02890	GO:0006260	ISS
ostta07g02610	GO:0006260	ISS
ostta07g02710	GO:0006260	ISS
ostta07g03460	GO:0006260	ISS
ostta08g00710	GO:0006260	ISS
ostta08g01110	GO:0006260	ISS
ostta08g02290	GO:0006260	ISS
ostta08g03680	GO:0006260	ISS
ostta09g00990	GO:0006260	ISS
ostta09g02790	GO:0006260	ISS
ostta10g00340	GO:0006260	ISS
ostta10g00640	GO:0006260	ISS
ostta11g00910	GO:0006260	ISS
ostta11g00940	GO:0006260	ISS
ostta11g01400	GO:0006260	ISS
ostta11g01760	GO:0006260	ISS
ostta11g01840	GO:0006260	ISS
ostta12g00110	GO:0006260	ISS
ostta12g02340	GO:0006260	ISS
ostta12g02485	GO:0006260	ISS
ostta13g01140	GO:0006260	ISS
ostta13g02040	GO:0006260	ISS
ostta14g01050	GO:0006260	ISS
ostta15g01090	GO:0006260	ISS
ostta18g01440	GO:0006260	ISS
ostta01g01670	GO:0005681	ISS
ostta01g02680	GO:0005681	ISS
ostta01g03100	GO:0005681	ISS
ostta01g03580	GO:0005681	ISS
ostta01g03900	GO:0005681	ISS
ostta01g04060	GO:0005681	ISS
ostta01g05190	GO:0005681	ISS
ostta02g00270	GO:0005681	ISS
ostta02g01160	GO:0005681	ISS
ostta02g01210	GO:0005681	ISS
ostta02g01660	GO:0005681	ISS
ostta02g01910	GO:0005681	ISS
ostta02g02920	GO:0005681	ISS
ostta02g03960	GO:0005681	ISS
ostta02g05400	GO:0005681	ISS
ostta03g00270	GO:0005681	ISS
ostta03g00400	GO:0005681	ISS
ostta03g00490	GO:0005681	ISS
ostta03g01670	GO:0005681	ISS
ostta03g03340	GO:0005681	ISS
ostta03g04410	GO:0005681	ISS
ostta04g00600	GO:0005681	ISS
ostta04g01360	GO:0005681	ISS
ostta04g01670	GO:0005681	ISS
ostta04g02140	GO:0005681	ISS
ostta04g02180	GO:0005681	ISS
ostta04g02570	GO:0005681	ISS
ostta04g03210	GO:0005681	ISS
ostta04g05000	GO:0005681	ISS
ostta05g00460	GO:0005681	ISS
ostta05g00640	GO:0005681	ISS
ostta05g02760	GO:0005681	ISS
ostta05g03480	GO:0005681	ISS
ostta05g04170	GO:0005681	ISS
ostta06g00860	GO:0005681	ISS
ostta06g01490	GO:0005681	ISS
ostta06g01720	GO:0005681	ISS
ostta06g02080	GO:0005681	ISS
ostta06g02400	GO:0005681	ISS
ostta06g02880	GO:0005681	ISS
ostta06g03730	GO:0005681	ISS
ostta07g00370	GO:0005681	ISS
ostta07g01520	GO:0005681	ISS
ostta07g01790	GO:0005681	ISS
ostta07g03030	GO:0005681	ISS
ostta07g03560	GO:0005681	ISS
ostta08g00170	GO:0005681	ISS
ostta08g00660	GO:0005681	ISS
ostta08g02120	GO:0005681	ISS
ostta08g02680	GO:0005681	ISS
ostta08g03230	GO:0005681	ISS
ostta08g03310	GO:0005681	ISS
ostta08g04080	GO:0005681	ISS
ostta09g00740	GO:0005681	ISS
ostta09g00860	GO:0005681	ISS
ostta09g01020	GO:0005681	ISS
ostta09g01480	GO:0005681	ISS
ostta09g03660	GO:0005681	ISS
ostta09g03810	GO:0005681	ISS
ostta09g03870	GO:0005681	ISS
ostta10g01140	GO:0005681	ISS
ostta10g01950	GO:0005681	ISS
ostta10g03400	GO:0005681	ISS
ostta11g00220	GO:0005681	ISS
ostta11g01210	GO:0005681	ISS
ostta11g01450	GO:0005681	ISS
ostta11g02350	GO:0005681	ISS
ostta12g00350	GO:0005681	ISS
ostta12g02070	GO:0005681	ISS
ostta12g03030	GO:0005681	ISS
ostta13g00800	GO:0005681	ISS
ostta13g02520	GO:0005681	ISS
ostta14g00300	GO:0005681	ISS
ostta14g00330	GO:0005681	ISS
ostta14g00370	GO:0005681	ISS
ostta14g00680	GO:0005681	ISS
ostta14g00710	GO:0005681	ISS
ostta14g00860	GO:0005681	ISS
ostta14g00960	GO:0005681	ISS
ostta14g01120	GO:0005681	ISS
ostta14g01270	GO:0005681	ISS
ostta14g02220	GO:0005681	ISS
ostta14g02750	GO:0005681	ISS
ostta14g02935	GO:0005681	ISS
ostta15g00490	GO:0005681	ISS
ostta15g00790	GO:0005681	ISS
ostta16g00250	GO:0005681	ISS
ostta16g00390	GO:0005681	ISS
ostta16g00880	GO:0005681	ISS
ostta16g01180	GO:0005681	ISS
ostta16g01280	GO:0005681	ISS
ostta16g01830	GO:0005681	ISS
ostta16g02390	GO:0005681	ISS
ostta17g01750	GO:0005681	ISS
ostta17g02030	GO:0005681	ISS
ostta17g02160	GO:0005681	ISS
ostta17g02185	GO:0005681	ISS
ostta20g00950	GO:0005681	ISS
ostta01g00400	GO:0000502	ISS
ostta01g03110	GO:0000502	ISS
ostta01g04950	GO:0000502	ISS
ostta01g05005	GO:0000502	ISS
ostta01g05320	GO:0000502	ISS
ostta02g00110	GO:0000502	ISS
ostta02g01460	GO:0000502	ISS
ostta02g02360	GO:0000502	ISS
ostta02g03350	GO:0000502	ISS
ostta02g04020	GO:0000502	ISS
ostta03g01150	GO:0000502	ISS
ostta03g02880	GO:0000502	ISS
ostta03g03360	GO:0000502	ISS
ostta03g03980	GO:0000502	ISS
ostta05g02950	GO:0000502	ISS
ostta06g00190	GO:0000502	ISS
ostta06g00350	GO:0000502	ISS
ostta06g01000	GO:0000502	ISS
ostta06g02660	GO:0000502	ISS
ostta06g03900	GO:0000502	ISS
ostta06g04060	GO:0000502	ISS
ostta07g00800	GO:0000502	ISS
ostta08g04030	GO:0000502	ISS
ostta09g00040	GO:0000502	ISS
ostta09g01070	GO:0000502	ISS
ostta09g02170	GO:0000502	ISS
ostta09g02320	GO:0000502	ISS
ostta10g01180	GO:0000502	ISS
ostta10g03135	GO:0000502	ISS
ostta11g02410	GO:0000502	ISS
ostta12g00800	GO:0000502	ISS
ostta14g00030	GO:0000502	ISS
ostta14g00870	GO:0000502	ISS
ostta15g00420	GO:0000502	ISS
ostta15g02795	GO:0000502	ISS
ostta16g00740	GO:0000502	ISS
ostta16g02245	GO:0000502	ISS
ostta01g00410	GO:0006611	ISS
ostta01g00810	GO:0006611	ISS
ostta01g01800	GO:0006611	ISS
ostta01g04100	GO:0006611	ISS
ostta01g04200	GO:0006611	ISS
ostta02g00370	GO:0006611	ISS
ostta02g01020	GO:0006611	ISS
ostta03g02230	GO:0006611	ISS
ostta03g05390	GO:0006611	ISS
ostta04g03090	GO:0006611	ISS
ostta04g03190	GO:0006611	ISS
ostta05g01140	GO:0006611	ISS
ostta05g01840	GO:0006611	ISS
ostta06g01400	GO:0006611	ISS
ostta06g02470	GO:0006611	ISS
ostta07g04150	GO:0006611	ISS
ostta07g04390	GO:0006611	ISS
ostta10g00540	GO:0006611	ISS
ostta10g01620	GO:0006611	ISS
ostta11g00520	GO:0006611	ISS
ostta11g00790	GO:0006611	ISS
ostta12g02260	GO:0006611	ISS
ostta13g02350	GO:0006611	ISS
ostta13g03030	GO:0006611	ISS
ostta15g00470	GO:0006611	ISS
ostta15g02020	GO:0006611	ISS
ostta01g00730	GO:0019058	ISS
ostta02g01260	GO:0019058	ISS
ostta02g03490	GO:0019058	ISS
ostta03g00300	GO:0019058	ISS
ostta04g03460	GO:0019058	ISS
ostta05g03300	GO:0019058	ISS
ostta06g03350	GO:0019058	ISS
ostta07g01620	GO:0019058	ISS
ostta08g01940	GO:0019058	ISS
ostta10g00020	GO:0019058	ISS
ostta10g00630	GO:0019058	ISS
ostta12g01050	GO:0019058	ISS
ostta13g01170	GO:0019058	ISS
ostta14g00410	GO:0019058	ISS
ostta17g00070	GO:0019058	ISS
ostta17g02070	GO:0019058	ISS
ostta02g00500	GO:0006284	ISS
ostta02g00555	GO:0006284	ISS
ostta02g03430	GO:0006284	ISS
ostta05g00150	GO:0006284	ISS
ostta06g02740	GO:0006284	ISS
ostta06g02890	GO:0006284	ISS
ostta07g02610	GO:0006284	ISS
ostta07g03460	GO:0006284	ISS
ostta08g02290	GO:0006284	ISS
ostta08g03680	GO:0006284	ISS
ostta09g00180	GO:0006284	ISS
ostta09g00990	GO:0006284	ISS
ostta09g02790	GO:0006284	ISS
ostta09g04280	GO:0006284	ISS
ostta10g00640	GO:0006284	ISS
ostta11g00400	GO:0006284	ISS
ostta11g01840	GO:0006284	ISS
ostta12g00110	GO:0006284	ISS
ostta12g00655	GO:0006284	ISS
ostta12g01670	GO:0006284	ISS
ostta12g02485	GO:0006284	ISS
ostta14g00980	GO:0006284	ISS
ostta14g02950	GO:0006284	ISS
ostta15g02880	GO:0006284	ISS
ostta16g02045	GO:0006284	ISS
ostta18g00830	GO:0006284	ISS
ostta01g01720	GO:0006289	ISS
ostta01g02120	GO:0006289	ISS
ostta02g00300	GO:0006289	ISS
ostta02g00480	GO:0006289	ISS
ostta02g00500	GO:0006289	ISS
ostta02g00555	GO:0006289	ISS
ostta02g00880	GO:0006289	ISS
ostta02g01170	GO:0006289	ISS
ostta02g01770	GO:0006289	ISS
ostta02g01780	GO:0006289	ISS
ostta02g03430	GO:0006289	ISS
ostta02g03670	GO:0006289	ISS
ostta03g02270	GO:0006289	ISS
ostta03g04230	GO:0006289	ISS
ostta04g00470	GO:0006289	ISS
ostta04g04910	GO:0006289	ISS
ostta05g00150	GO:0006289	ISS
ostta06g02150	GO:0006289	ISS
ostta06g02890	GO:0006289	ISS
ostta07g01400	GO:0006289	ISS
ostta07g01940	GO:0006289	ISS
ostta07g02610	GO:0006289	ISS
ostta07g02710	GO:0006289	ISS
ostta07g03460	GO:0006289	ISS
ostta08g01210	GO:0006289	ISS
ostta08g03680	GO:0006289	ISS
ostta09g00070	GO:0006289	ISS
ostta09g00990	GO:0006289	ISS
ostta09g02790	GO:0006289	ISS
ostta10g00640	GO:0006289	ISS
ostta10g01270	GO:0006289	ISS
ostta10g01360	GO:0006289	ISS
ostta10g01850	GO:0006289	ISS
ostta10g01860	GO:0006289	ISS
ostta10g01910	GO:0006289	ISS
ostta10g03360	GO:0006289	ISS
ostta11g00380	GO:0006289	ISS
ostta11g01320	GO:0006289	ISS
ostta11g01840	GO:0006289	ISS
ostta11g01960	GO:0006289	ISS
ostta12g00110	GO:0006289	ISS
ostta12g02485	GO:0006289	ISS
ostta12g02900	GO:0006289	ISS
ostta13g01140	GO:0006289	ISS
ostta14g02480	GO:0006289	ISS
ostta15g01090	GO:0006289	ISS
ostta15g01360	GO:0006289	ISS
ostta17g00850	GO:0006289	ISS
ostta18g00180	GO:0006289	ISS
ostta18g01440	GO:0006289	ISS
ostta01g04740	GO:0006298	ISS
ostta02g00500	GO:0006298	ISS
ostta02g00555	GO:0006298	ISS
ostta02g03430	GO:0006298	ISS
ostta04g02050	GO:0006298	ISS
ostta05g00150	GO:0006298	ISS
ostta06g02640	GO:0006298	ISS
ostta06g02890	GO:0006298	ISS
ostta06g03990	GO:0006298	ISS
ostta07g02610	GO:0006298	ISS
ostta07g02710	GO:0006298	ISS
ostta09g00990	GO:0006298	ISS
ostta10g00640	GO:0006298	ISS
ostta10g02100	GO:0006298	ISS
ostta10g02820	GO:0006298	ISS
ostta12g00110	GO:0006298	ISS
ostta12g02485	GO:0006298	ISS
ostta13g01140	GO:0006298	ISS
ostta13g02280	GO:0006298	ISS
ostta15g01090	GO:0006298	ISS
ostta16g01750	GO:0006298	ISS
ostta18g01440	GO:0006298	ISS
ostta02g03430	GO:0035825	ISS
ostta03g01680	GO:0035825	ISS
ostta03g04030	GO:0035825	ISS
ostta03g05010	GO:0035825	ISS
ostta03g05810	GO:0035825	ISS
ostta04g00700	GO:0035825	ISS
ostta04g01710	GO:0035825	ISS
ostta05g00310	GO:0035825	ISS
ostta06g01000	GO:0035825	ISS
ostta06g03325	GO:0035825	ISS
ostta07g00020	GO:0035825	ISS
ostta07g02540	GO:0035825	ISS
ostta07g02610	GO:0035825	ISS
ostta07g02710	GO:0035825	ISS
ostta08g00240	GO:0035825	ISS
ostta08g01800	GO:0035825	ISS
ostta08g03990	GO:0035825	ISS
ostta09g02790	GO:0035825	ISS
ostta09g03530	GO:0035825	ISS
ostta09g03555	GO:0035825	ISS
ostta11g00630	GO:0035825	ISS
ostta12g00110	GO:0035825	ISS
ostta12g01520	GO:0035825	ISS
ostta12g01965	GO:0035825	ISS
ostta12g02080	GO:0035825	ISS
ostta13g01140	GO:0035825	ISS
ostta15g01090	GO:0035825	ISS
ostta18g01440	GO:0035825	ISS
ostta07g00020	GO:0006303	ISS
ostta07g04750	GO:0006303	ISS
ostta08g02290	GO:0006303	ISS
ostta08g03530	GO:0006303	ISS
ostta09g04280	GO:0006303	ISS
ostta11g01600	GO:0006303	ISS
ostta12g01960	GO:0006303	ISS
ostta01g02850	GO:0000165	ISS
ostta01g03910	GO:0000165	ISS
ostta03g01180	GO:0000165	ISS
ostta05g03740	GO:0000165	ISS
ostta07g03530	GO:0000165	ISS
ostta08g02660	GO:0000165	ISS
ostta09g04050	GO:0000165	ISS
ostta11g02300	GO:0000165	ISS
ostta11g02505	GO:0000165	ISS
ostta11g03110	GO:0000165	ISS
ostta12g01250	GO:0000165	ISS
ostta15g00150	GO:0000165	ISS
ostta18g00720	GO:0000165	ISS
ostta01g00250	GO:0048015	ISS
ostta01g03910	GO:0048015	ISS
ostta01g04370	GO:0048015	ISS
ostta02g05350	GO:0048015	ISS
ostta03g01890	GO:0048015	ISS
ostta03g03030	GO:0048015	ISS
ostta04g02150	GO:0048015	ISS
ostta04g02240	GO:0048015	ISS
ostta04g03470	GO:0048015	ISS
ostta05g02610	GO:0048015	ISS
ostta05g04730	GO:0048015	ISS
ostta07g00880	GO:0048015	ISS
ostta07g02360	GO:0048015	ISS
ostta07g04120	GO:0048015	ISS
ostta08g01290	GO:0048015	ISS
ostta12g01880	GO:0048015	ISS
ostta15g02070	GO:0048015	ISS
ostta16g01500	GO:0048015	ISS
ostta18g00560	GO:0048015	ISS
ostta18g00720	GO:0048015	ISS
ostta20g00320	GO:0048015	ISS
ostta01g02850	GO:0009738	ISS
ostta03g01180	GO:0009738	ISS
ostta08g04240	GO:0009738	ISS
ostta09g04050	GO:0009738	ISS
ostta12g01250	GO:0009738	ISS
ostta01g01000	GO:0016567	ISS
ostta01g02690	GO:0016567	ISS
ostta01g06380	GO:0016567	ISS
ostta02g00480	GO:0016567	ISS
ostta02g03470	GO:0016567	ISS
ostta03g00480	GO:0016567	ISS
ostta03g01670	GO:0016567	ISS
ostta03g02490	GO:0016567	ISS
ostta03g02790	GO:0016567	ISS
ostta03g05020	GO:0016567	ISS
ostta04g00470	GO:0016567	ISS
ostta04g02540	GO:0016567	ISS
ostta04g03260	GO:0016567	ISS
ostta04g04580	GO:0016567	ISS
ostta04g04730	GO:0016567	ISS
ostta05g01850	GO:0016567	ISS
ostta05g02510	GO:0016567	ISS
ostta05g02620	GO:0016567	ISS
ostta05g04930	GO:0016567	ISS
ostta06g00360	GO:0016567	ISS
ostta06g01230	GO:0016567	ISS
ostta06g01260	GO:0016567	ISS
ostta06g02030	GO:0016567	ISS
ostta06g02700	GO:0016567	ISS
ostta06g04290	GO:0016567	ISS
ostta07g00130	GO:0016567	ISS
ostta07g00160	GO:0016567	ISS
ostta07g00910	GO:0016567	ISS
ostta07g02520	GO:0016567	ISS
ostta07g04620	GO:0016567	ISS
ostta08g01750	GO:0016567	ISS
ostta09g00430	GO:0016567	ISS
ostta09g00510	GO:0016567	ISS
ostta09g01840	GO:0016567	ISS
ostta10g01720	GO:0016567	ISS
ostta10g02910	GO:0016567	ISS
ostta10g03360	GO:0016567	ISS
ostta11g00730	GO:0016567	ISS
ostta11g01320	GO:0016567	ISS
ostta11g03040	GO:0016567	ISS
ostta12g01060	GO:0016567	ISS
ostta12g01170	GO:0016567	ISS
ostta12g01180	GO:0016567	ISS
ostta12g01990	GO:0016567	ISS
ostta13g02370	GO:0016567	ISS
ostta13g02630	GO:0016567	ISS
ostta14g00590	GO:0016567	ISS
ostta14g00660	GO:0016567	ISS
ostta14g02945	GO:0016567	ISS
ostta15g01740	GO:0016567	ISS
ostta17g01730	GO:0016567	ISS
ostta20g00580	GO:0016567	ISS
ostta20g00890	GO:0016567	ISS
ostta02g04320	GO:0035493	ISS
ostta04g02160	GO:0035493	ISS
ostta05g03610	GO:0035493	ISS
ostta05g03640	GO:0035493	ISS
ostta05g04500	GO:0035493	ISS
ostta06g00030	GO:0035493	ISS
ostta06g03310	GO:0035493	ISS
ostta07g02850	GO:0035493	ISS
ostta09g02270	GO:0035493	ISS
ostta09g04100	GO:0035493	ISS
ostta10g00070	GO:0035493	ISS
ostta10g03310	GO:0035493	ISS
ostta11g02920	GO:0035493	ISS
ostta14g02870	GO:0035493	ISS
ostta15g02030	GO:0035493	ISS
ostta17g00065	GO:0035493	ISS
ostta01g05240	GO:0006914	ISS
ostta01g05650	GO:0006914	ISS
ostta03g01890	GO:0006914	ISS
ostta03g04140	GO:0006914	ISS
ostta03g05060	GO:0006914	ISS
ostta04g00060	GO:0006914	ISS
ostta04g02790	GO:0006914	ISS
ostta04g04650	GO:0006914	ISS
ostta05g02700	GO:0006914	ISS
ostta06g00610	GO:0006914	ISS
ostta06g00680	GO:0006914	ISS
ostta06g00980	GO:0006914	ISS
ostta06g01620	GO:0006914	ISS
ostta06g01955	GO:0006914	ISS
ostta06g02615	GO:0006914	ISS
ostta06g03240	GO:0006914	ISS
ostta06g03810	GO:0006914	ISS
ostta07g01800	GO:0006914	ISS
ostta12g01490	GO:0006914	ISS
ostta15g01130	GO:0006914	ISS
ostta01g00190	GO:0006457	ISS
ostta01g01085	GO:0006457	ISS
ostta01g01530	GO:0006457	ISS
ostta01g02690	GO:0006457	ISS
ostta01g03760	GO:0006457	ISS
ostta01g04200	GO:0006457	ISS
ostta01g05710	GO:0006457	ISS
ostta02g00480	GO:0006457	ISS
ostta02g01020	GO:0006457	ISS
ostta02g01390	GO:0006457	ISS
ostta02g01910	GO:0006457	ISS
ostta02g02110	GO:0006457	ISS
ostta03g03460	GO:0006457	ISS
ostta03g05390	GO:0006457	ISS
ostta03g05960	GO:0006457	ISS
ostta04g03230	GO:0006457	ISS
ostta04g04730	GO:0006457	ISS
ostta05g00280	GO:0006457	ISS
ostta05g01290	GO:0006457	ISS
ostta05g02650	GO:0006457	ISS
ostta05g02820	GO:0006457	ISS
ostta05g04400	GO:0006457	ISS
ostta06g00860	GO:0006457	ISS
ostta06g01210	GO:0006457	ISS
ostta06g02030	GO:0006457	ISS
ostta06g02250	GO:0006457	ISS
ostta06g02470	GO:0006457	ISS
ostta06g04320	GO:0006457	ISS
ostta07g00160	GO:0006457	ISS
ostta08g02080	GO:0006457	ISS
ostta08g02820	GO:0006457	ISS
ostta08g03320	GO:0006457	ISS
ostta08g03500	GO:0006457	ISS
ostta09g00730	GO:0006457	ISS
ostta09g00750	GO:0006457	ISS
ostta09g01495	GO:0006457	ISS
ostta09g02145	GO:0006457	ISS
ostta09g02670	GO:0006457	ISS
ostta09g03840	GO:0006457	ISS
ostta09g03870	GO:0006457	ISS
ostta10g01280	GO:0006457	ISS
ostta10g01720	GO:0006457	ISS
ostta10g01910	GO:0006457	ISS
ostta10g02940	GO:0006457	ISS
ostta11g02460	GO:0006457	ISS
ostta11g03250	GO:0006457	ISS
ostta12g00850	GO:0006457	ISS
ostta12g02440	GO:0006457	ISS
ostta12g02980	GO:0006457	ISS
ostta13g02610	GO:0006457	ISS
ostta14g00590	GO:0006457	ISS
ostta14g00660	GO:0006457	ISS
ostta14g02020	GO:0006457	ISS
ostta14g02400	GO:0006457	ISS
ostta15g00310	GO:0006457	ISS
ostta15g00470	GO:0006457	ISS
ostta15g00980	GO:0006457	ISS
ostta15g01940	GO:0006457	ISS
ostta15g02020	GO:0006457	ISS
ostta16g01040	GO:0006457	ISS
ostta16g01990	GO:0006457	ISS
ostta16g02710	GO:0006457	ISS
ostta17g00050	GO:0006457	ISS
ostta17g00800	GO:0006457	ISS
ostta17g01730	GO:0006457	ISS
ostta17g02030	GO:0006457	ISS
ostta18g00580	GO:0006457	ISS
ostta18g01945	GO:0006457	ISS
ostta20g00580	GO:0006457	ISS
ostta01g01140	GO:0006897	ISS
ostta01g01830	GO:0006897	ISS
ostta01g02270	GO:0006897	ISS
ostta01g04450	GO:0006897	ISS
ostta01g05430	GO:0006897	ISS
ostta01g05880	GO:0006897	ISS
ostta02g01490	GO:0006897	ISS
ostta02g01910	GO:0006897	ISS
ostta02g05350	GO:0006897	ISS
ostta03g00290	GO:0006897	ISS
ostta03g00300	GO:0006897	ISS
ostta03g03580	GO:0006897	ISS
ostta03g04200	GO:0006897	ISS
ostta04g00630	GO:0006897	ISS
ostta04g00740	GO:0006897	ISS
ostta04g01810	GO:0006897	ISS
ostta04g02520	GO:0006897	ISS
ostta04g04260	GO:0006897	ISS
ostta05g00080	GO:0006897	ISS
ostta05g00670	GO:0006897	ISS
ostta05g02280	GO:0006897	ISS
ostta05g02830	GO:0006897	ISS
ostta06g00860	GO:0006897	ISS
ostta06g01010	GO:0006897	ISS
ostta07g03330	GO:0006897	ISS
ostta07g04120	GO:0006897	ISS
ostta08g00640	GO:0006897	ISS
ostta08g02570	GO:0006897	ISS
ostta09g03710	GO:0006897	ISS
ostta09g03870	GO:0006897	ISS
ostta09g04180	GO:0006897	ISS
ostta10g00630	GO:0006897	ISS
ostta10g01110	GO:0006897	ISS
ostta12g01050	GO:0006897	ISS
ostta12g02000	GO:0006897	ISS
ostta12g02770	GO:0006897	ISS
ostta13g01590	GO:0006897	ISS
